,Precio,Combustible,Anyo,Kilometros,Potencia,Vendedor_profesional,Comunidad_Autonoma,Cluster_Marca,Cluster_Modelo
3557,13700,Gasolina,2019.0,7800,126.0,True,Catalunya,Standard,otro
3558,21000,Gasolina,2017.0,48000,200.0,False,Catalunya,Mid_Premium,otro
3560,13900,Gasolina,2017.0,28888,84.0,True,Castilla_y_León,Standard,suv_pequeno
3562,3990,Diésel,2008.0,85000,68.0,True,Andalucía,Standard,otro
3563,6500,Diésel,1992.0,178000,157.0,False,País_Vasco,Standard,otro
3564,20900,Diésel,2015.0,108000,170.0,True,Andalucía,Premium,sedan_pequeno
3565,29500,Diésel,2017.0,82063,190.0,True,Andalucía,Premium,sedan_grande
3566,8500,Diésel,2013.0,99000,130.0,False,Extremadura,Low_Cost,compacto_grande
3567,11900,Diésel,2013.0,154000,143.0,True,Andalucía,Premium,sedan_pequeno
3568,3800,Diésel,2003.0,150000,96.0,False,Galicia,Standard,sedan_pequeno
3569,31000,Gasolina,2019.0,21153,150.0,True,Región_de_Murcia,Premium,sedan_grande
3570,1300,Diésel,2005.0,340000,116.09283819628648,False,Castilla_y_León,Low_Cost,compacto_grande
3573,5900,Diésel,2010.0,115000,109.0,True,Comunidad_de_Madrid,Mid_Premium,otro
3574,11000,Diésel,2012.0,140000,138.00596421471172,False,Castilla_y_León,Premium,compacto_pequeno
3575,32999,Gasolina,2020.0,4535,180.0,True,País_Vasco,Mid_Premium,otro
3577,1500,Diésel,2005.0,274000,140.0487804878049,False,Castilla_La_Mancha,Mid_Premium,sedan_grande
3578,13000,Diésel,2008.0,167000,170.32142857142858,False,Canarias,Premium,sedan_pequeno
3579,2500,Diésel,2007.0,189775,121.0,False,Andalucía,Standard,sedan_grande
3580,19500,Híbrido,2019.0,20000,122.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
3581,16500,Híbrido,2020.0,0,90.0,True,Comunidad_Valenciana,Standard,otro
3582,1200,Diésel,1998.0,175000,85.13253012048193,False,Aragón,Low_Cost,compacto_pequeno
3583,2690,Diésel,2003.0,199000,121.5489566613162,False,Castilla_La_Mancha,Mid_Premium,compacto_grande
3584,21000,Diésel,2015.0,100000,121.5489566613162,False,Galicia,Mid_Premium,compacto_grande
3585,9900,Diésel,2009.0,229000,177.0,True,Región_de_Murcia,Premium,sedan_pequeno
3586,3600,Gasolina,2009.0,139000,91.14661654135338,False,Andalucía,Mid_Premium,compacto_pequeno
3587,1350,Diésel,2003.0,200000,113.33333333333331,False,Comunidad_Valenciana,Standard,otro
3588,8350,Diésel,2013.0,140000,115.0,True,Andalucía,Standard,suv_grande
3589,1699,Diésel,1998.0,257000,121.5489566613162,False,Comunidad_de_Madrid,Mid_Premium,compacto_grande
3591,13750,Gasolina,2017.0,42733,117.0,True,Comunidad_de_Madrid,Standard,suv_pequeno
3593,500,Diésel,1999.0,350000,90.0,False,Comunidad_de_Madrid,Standard,sedan_grande
3594,10200,Gasolina,2007.0,154800,168.22435897435898,False,Comunidad_de_Madrid,Mid_Premium,compacto_grande
3596,15150,Diésel,2016.0,107000,115.0,True,Catalunya,Mid_Premium,suv_grande
3597,5500,Gasolina,2008.0,190000,157.4793388429752,False,Canarias,Premium,compacto_pequeno
3598,3500,Diésel,2008.0,198780,136.0,False,Andalucía,Standard,compacto_grande
3600,7490,Gas licuado (GLP),2018.0,103000,120.0,True,Catalunya,Low_Cost,compacto_pequeno
3601,4000,Diésel,2007.0,256000,140.0,False,Comunidad_Valenciana,Standard,sedan_grande
3602,1750,Gasolina,2004.0,153000,105.0,False,Castilla_y_León,Standard,otro
3603,17990,Diésel,2019.0,11272,115.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
3605,15490,Gasolina,2013.0,83000,145.0,True,Andalucía,Standard,sedan_grande
3606,4500,Diésel,2006.0,237000,121.58181818181818,False,Aragón,Mid_Premium,suv_grande
3607,17360,Gasolina,2021.0,0,100.0,True,Comunidad_de_Madrid,Standard,compacto_grande
3608,4495,Gasolina,2014.0,90000,75.0,True,Canarias,Low_Cost,otro
3610,16900,Diésel,2018.0,38754,115.0,True,Galicia,Standard,suv_grande
3611,11900,Gasolina,2017.0,67102,82.0,True,Castilla_y_León,Standard,compacto_pequeno
3613,9500,Gasolina,2012.0,75000,106.45038167938932,False,Islas_Baleares,Premium,compacto_pequeno
3614,4500,Diésel,2005.0,344000,198.97737556561088,False,Andalucía,Premium,sedan_grande
3615,20000,Gasolina,2019.0,19884,140.0,True,Islas_Baleares,Standard,suv_grande
3616,23490,Diésel,2016.0,177000,177.0,True,Andalucía,Premium,sedan_pequeno
3618,24362,Gasolina,2020.0,50,150.0,True,Comunidad_Valenciana,Mid_Premium,compacto_grande
3619,19999,Diésel,2017.0,99999,160.0,True,Comunidad_de_Madrid,Standard,sedan_grande
3620,6800,Gasolina,2010.0,140457,75.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_pequeno
3622,15200,Diésel,2014.0,150507,177.0,True,Comunidad_Valenciana,Standard,otro
3623,8490,Gasolina,2014.0,77762,82.0,True,Andalucía,Standard,compacto_pequeno
3624,5290,Diésel,2007.0,119000,140.0,True,Comunidad_Valenciana,Standard,sedan_grande
3626,3500,Diésel,2009.0,250500,152.40384615384616,False,Andalucía,Standard,sedan_grande
3627,27890,Gasolina,2019.0,21271,150.0,True,Castilla_La_Mancha,Mid_Premium,suv_pequeno
3628,6500,Diésel,2014.0,119000,90.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
3629,12490,Diésel,2014.0,96734,105.0,True,Andalucía,Standard,compacto_grande
3630,10990,Diésel,2012.0,149990,110.0,True,Comunidad_Valenciana,Standard,otro
3631,5500,Diésel,2006.0,150000,120.0,True,Catalunya,Low_Cost,suv_grande
3632,13990,Diésel,2015.0,138123,180.0,True,Comunidad_de_Madrid,Standard,sedan_grande
3633,19900,Gasolina,2019.0,13228,115.0,True,Catalunya,Mid_Premium,otro
3634,1000,Diésel,2000.0,205000,108.679012345679,False,Aragón,Standard,compacto_grande
3635,16990,Diésel,2016.0,71000,116.0,False,Andalucía,Premium,suv_pequeno
3637,900,Diésel,2000.0,135000,90.0,False,Andalucía,Standard,compacto_pequeno
3638,24700,Diésel,2017.0,98216,190.0,True,Canarias,Premium,sedan_grande
3639,5999,Diésel,2008.0,176000,110.0,True,Comunidad_de_Madrid,Standard,suv_grande
3640,27000,Gasolina,2020.0,1,131.0,True,Castilla_y_León,Standard,sedan_grande
3641,18950,Diésel,2016.0,96000,163.0,True,Comunidad_de_Madrid,Mid_Premium,otro
3642,29500,Diésel,2020.0,3500,131.0,True,Galicia,Standard,sedan_grande
3643,7900,Diésel,2016.0,76000,90.0,True,Catalunya,Standard,furgon_trabajo
3644,1500,Diésel,2002.0,188000,75.0,False,Castilla_y_León,Low_Cost,compacto_pequeno
3645,28990,Diésel,2015.0,89015,150.0,True,Catalunya,Mid_Premium,otro
3646,15950,Gasolina,2017.0,58621,115.0,True,Castilla_La_Mancha,Standard,suv_grande
3647,6600,Diésel,2006.0,145000,140.0,False,Islas_Baleares,Mid_Premium,sedan_grande
3649,11950,Gasolina,2012.0,25612,86.0,True,Comunidad_de_Madrid,Premium,compacto_pequeno
3650,4999,Diésel,2008.0,165000,90.0,True,Comunidad_de_Madrid,Standard,compacto_grande
3651,3950,Diésel,2005.0,123000,120.0,True,Comunidad_Valenciana,Standard,sedan_grande
3653,3000,Gasolina,2005.0,218000,102.0,False,Aragón,Premium,compacto_grande
3654,2000,Diésel,2007.0,312000,105.0,False,Andalucía,Standard,sedan_grande
3655,18900,Diésel,2014.0,83000,130.0,True,Catalunya,Standard,suv_grande
3657,8900,Gasolina,2019.0,18800,67.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
3658,6500,Gas licuado (GLP),2018.0,124745,120.0,True,País_Vasco,Low_Cost,compacto_pequeno
3659,6500,Gasolina,2015.0,145000,200.0,False,Castilla_y_León,Low_Cost,compacto_grande
3660,24000,Diésel,2011.0,101000,177.0,False,Castilla_y_León,Premium,suv_grande
3661,20400,Diésel,2020.0,2480,115.0,True,Andalucía,Standard,suv_pequeno
3662,11500,Diésel,2012.0,237000,204.0,True,Comunidad_Valenciana,Premium,sedan_pequeno
3663,1550,Gasolina,2003.0,250000,110.0,False,Cantabria,Standard,compacto_pequeno
3664,4490,Diésel,2009.0,159800,70.0,True,Galicia,Standard,compacto_pequeno
3665,3990,Diésel,2009.0,170000,75.0,True,Principado_de_Asturias,Standard,otro
3666,3550,Gasolina,2004.0,164000,136.39144736842104,False,Región_de_Murcia,Mid_Premium,compacto_pequeno
3667,2100,Diésel,2000.0,221000,111.92307692307692,False,Comunidad_Valenciana,Standard,sedan_pequeno
3668,3900,Diésel,2004.0,252000,100.0,False,Andalucía,Mid_Premium,sedan_grande
3669,14400,Gasolina,2019.0,53048,120.0,True,Andalucía,Low_Cost,otro
3670,4200,Gasolina,2014.0,81,75.0,False,Andalucía,Standard,otro
3672,11950,Diésel,2013.0,70158,116.0,True,Catalunya,Premium,compacto_pequeno
3673,3600,Diésel,2009.0,180000,130.0,True,Extremadura,Standard,sedan_grande
3674,19490,Diésel,2016.0,131600,150.0,True,Comunidad_de_Madrid,Premium,sedan_grande
3675,7990,Gasolina,2012.0,105000,125.0,True,País_Vasco,Standard,compacto_grande
3676,2900,Gasolina,2000.0,210000,215.95910780669143,False,Canarias,Premium,sedan_pequeno
3677,26900,Diésel,2016.0,100417,170.0,True,Comunidad_de_Madrid,Premium,sedan_pequeno
3678,999,Gasolina,2002.0,145000,119.0952380952381,False,Catalunya,Standard,sedan_grande
3679,15100,Diésel,2016.0,118000,150.0,True,Castilla_La_Mancha,Premium,compacto_pequeno
3680,6500,Diésel,2011.0,161000,90.0,True,Comunidad_de_Madrid,Standard,otro
3681,19500,Diésel,2020.0,18,115.0,True,Castilla_y_León,Standard,sedan_grande
3682,6400,Diésel,2009.0,109000,116.67323943661972,False,Comunidad_Valenciana,Standard,compacto_grande
3683,11600,Diésel,2013.0,121000,143.0,True,Andalucía,Premium,compacto_pequeno
3686,35700,Híbrido enchufable,2020.0,500,225.0,True,Catalunya,Standard,sedan_grande
3688,500,Gasolina,1999.0,250000,91.14661654135338,False,Catalunya,Mid_Premium,compacto_pequeno
3689,16990,Gasolina,2019.0,11300,100.0,True,Catalunya,Standard,suv_pequeno
3690,14490,Gasolina,2020.0,2000,100.0,True,Galicia,Standard,compacto_pequeno
3691,11488,Gasolina,2020.0,0,69.0,True,Comunidad_Valenciana,Low_Cost,suv_pequeno
3692,17990,Diésel,2019.0,150,100.0,True,Catalunya,Standard,otro
3693,3900,Diésel,2010.0,195000,70.0,True,Catalunya,Low_Cost,compacto_pequeno
3694,5250,Diésel,2005.0,101600,116.0,True,Comunidad_de_Madrid,Mid_Premium,sedan_grande
3695,6900,Diésel,2015.0,153864,90.0,True,Comunidad_Valenciana,Low_Cost,furgon_trabajo
3697,27700,Diésel,2019.0,26601,150.0,True,Galicia,Mid_Premium,suv_pequeno
3698,1500,Diésel,2006.0,264000,100.0,False,Catalunya,Low_Cost,compacto_grande
3699,17000,Gasolina,2020.0,4021,100.0,True,Comunidad_de_Madrid,Standard,suv_pequeno
3700,950,Diésel,1999.0,274000,94.28936170212766,False,Catalunya,Standard,compacto_pequeno
3701,11950,Gasolina,2018.0,62000,95.0,True,Comunidad_Valenciana,Mid_Premium,compacto_pequeno
3702,29000,Eléctrico,2020.0,2315,136.0,True,Galicia,Standard,otro
3703,31500,Diésel,2015.0,130000,204.0,True,Castilla_y_León,Premium,suv_grande
3704,6999,Gasolina,2006.0,228397,188.33870967741936,False,Andalucía,Premium,coupe_grande
3705,29900,Gasolina,2017.0,70000,150.0,False,Andalucía,Premium,suv_pequeno
3706,12900,Diésel,2016.0,95963,115.0,True,Castilla_y_León,Standard,sedan_pequeno
3707,15500,Diésel,2015.0,86000,120.0,True,Aragón,Mid_Premium,sedan_grande
3708,1800,Gasolina,2003.0,230000,114.55555555555556,False,Extremadura,Standard,compacto_grande
3709,5700,Diésel,2014.0,200000,88.10135135135135,False,Andalucía,Standard,furgon_trabajo
3711,3000,Diésel,2005.0,219000,133.25,False,Comunidad_Valenciana,Mid_Premium,compacto_grande
3712,2500,Diésel,1999.0,325493,125.58823529411764,False,Castilla_y_León,Mid_Premium,otro
3713,1750,Diésel,2004.0,150000,76.06060606060606,False,Comunidad_de_Madrid,Standard,compacto_pequeno
3714,5000,Gasolina,1996.0,350000,215.95910780669143,False,Canarias,Premium,sedan_pequeno
3715,23900,Diésel,2017.0,64596,150.0,True,Comunidad_de_Madrid,Mid_Premium,suv_pequeno
3716,11900,Diésel,2016.0,141000,136.0,True,Galicia,Low_Cost,otro
3717,9500,Diésel,2007.0,235000,177.0,False,Comunidad_Valenciana,Premium,sedan_pequeno
3718,9300,Diésel,2005.0,258000,231.0,False,Navarra,Premium,sedan_grande
3719,1800,Diésel,2004.0,201023,122.96774193548389,False,Comunidad_de_Madrid,Low_Cost,suv_grande
3720,15000,Diésel,2004.0,200000,150.0,False,Comunidad_de_Madrid,Premium,otro
3721,5990,Gasolina,2013.0,99000,120.0,True,Comunidad_Valenciana,Standard,suv_grande
3722,11999,Diésel,2016.0,132000,120.0,True,Comunidad_de_Madrid,Standard,suv_grande
3723,17400,Diésel,2019.0,23577,130.0,True,Región_de_Murcia,Standard,compacto_grande
3724,20990,Diésel,2017.0,107200,150.0,True,Andalucía,Premium,compacto_grande
3725,5900,Diésel,2008.0,248000,166.58011049723757,False,Comunidad_Valenciana,Premium,sedan_pequeno
3726,22385,Diésel,2017.0,52000,102.0,True,Comunidad_Valenciana,Mid_Premium,furgon_pasajero
3728,17799,Diésel,2016.0,88062,116.0,True,Comunidad_de_Madrid,Premium,compacto_pequeno
3729,11500,Diésel,2014.0,300000,88.0,False,Comunidad_de_Madrid,Premium,furgon_pasajero
3730,13150,Gasolina,2020.0,6900,82.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
3731,16999,Gasolina,2019.0,23499,110.0,True,País_Vasco,Standard,furgon_trabajo
3733,21900,Diésel,2016.0,105000,136.0,False,Comunidad_Valenciana,Premium,suv_pequeno
3734,12000,Diésel,2018.0,60820,120.0,False,Catalunya,Standard,suv_pequeno
3735,6000,Diésel,2008.0,200000,204.0,False,Castilla_y_León,Premium,compacto_pequeno
3736,14200,Gasolina,1999.0,77334,121.0,False,Catalunya,Standard,otro
3737,3000,Diésel,2010.0,330000,75.0,False,Canarias,Standard,otro
3738,28900,Eléctrico,2020.0,15,136.0,True,Galicia,Standard,otro
3739,4000,Gasolina,2007.0,107000,105.0,False,Catalunya,Standard,compacto_pequeno
3740,8990,Diésel,2008.0,187000,177.0,False,Navarra,Premium,compacto_pequeno
3741,25500,Diésel,2017.0,21600,150.0,False,Comunidad_de_Madrid,Mid_Premium,sedan_grande
3742,700,Gasolina,1992.0,123000,124.13658536585366,False,Extremadura,Low_Cost,compacto_grande
3744,15990,Diésel,2018.0,30000,116.0,True,Comunidad_Valenciana,Mid_Premium,otro
3745,23900,Diésel,2019.0,17850,116.0,True,Comunidad_Valenciana,Mid_Premium,suv_pequeno
3746,17900,Eléctrico,2018.0,11100,82.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
3747,13200,Diésel,2014.0,110000,140.0,True,Comunidad_de_Madrid,Mid_Premium,suv_grande
3750,17300,Diésel,2017.0,33156,125.0,True,Extremadura,Low_Cost,otro
3751,8000,Gas licuado (GLP),2019.0,49897,98.0,False,Comunidad_de_Madrid,Low_Cost,otro
3752,7500,Gasolina,2005.0,145000,187.42857142857144,False,Comunidad_de_Madrid,Premium,coupe_grande
3753,2600,Gasolina,2005.0,117000,86.06382978723404,False,La_Rioja,Standard,compacto_pequeno
3754,2800,Gasolina,2003.0,160000,95.0,True,País_Vasco,Standard,suv_grande
3755,9400,Gasolina,2017.0,41610,82.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
3756,8200,Diésel,2012.0,180000,90.0,False,Catalunya,Mid_Premium,compacto_grande
3757,3800,Diésel,2006.0,260000,129.15441176470588,False,Región_de_Murcia,Premium,furgon_pasajero
3758,13999,Diésel,2014.0,79000,130.0,True,Comunidad_de_Madrid,Standard,furgon_trabajo
3760,800,Diésel,2000.0,270000,140.35576923076923,False,Andalucía,Standard,sedan_grande
3761,14500,Diésel,2016.0,59000,150.0,False,Andalucía,Standard,compacto_grande
3762,4250,Diésel,2009.0,110000,70.0,True,Andalucía,Standard,compacto_pequeno
3763,10490,Gasolina,2017.0,27000,90.0,True,Aragón,Standard,otro
3766,12499,Híbrido,2016.0,73128,136.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
3767,1990,Gasolina,2006.0,201000,75.0,True,Cantabria,Standard,otro
3768,24490,Diésel,2015.0,73382,150.0,True,Comunidad_de_Madrid,Mid_Premium,suv_grande
3770,10900,Diésel,2015.0,124000,91.0,True,Aragón,Standard,suv_pequeno
3771,14490,Diésel,2018.0,103658,136.0,True,Comunidad_Valenciana,Low_Cost,sedan_grande
3775,24538,Gasolina,2020.0,0,150.0,True,Castilla_y_León,Standard,compacto_grande
3776,9800,Diésel,2010.0,315000,102.0,False,Castilla_y_León,Mid_Premium,furgon_trabajo
3777,7999,Diésel,2007.0,238000,177.0,True,Catalunya,Premium,compacto_pequeno
3778,11990,Diésel,2018.0,115700,75.0,True,Comunidad_Valenciana,Mid_Premium,furgon_trabajo
3779,6400,Diésel,2011.0,315000,115.07843137254902,False,Andalucía,Standard,otro
3780,24990,Diésel,2015.0,127000,190.0,True,Andalucía,Premium,sedan_grande
3781,14900,Gasolina,2015.0,42964,140.0,True,País_Vasco,Low_Cost,otro
3783,7000,Diésel,2007.0,300000,197.0,False,Galicia,Premium,sedan_pequeno
3784,15500,Gasolina,2016.0,40000,109.0,True,Comunidad_de_Madrid,Standard,otro
3785,9500,Gasolina,2016.0,48600,110.0,False,Comunidad_Valenciana,Standard,suv_pequeno
3786,2300,Gasolina,2007.0,159000,140.0,False,Andalucía,Standard,sedan_grande
3787,19890,Híbrido,2019.0,59990,122.0,True,Comunidad_de_Madrid,Mid_Premium,suv_pequeno
3788,1800,Diésel,2005.0,260000,121.5489566613162,False,Andalucía,Mid_Premium,compacto_grande
3790,21890,Gasolina,2020.0,29500,140.0,True,Andalucía,Standard,suv_grande
3791,27500,Diésel,2019.0,12685,150.0,True,Comunidad_Valenciana,Premium,suv_pequeno
3792,19950,Gasolina,2015.0,41000,220.0,False,Catalunya,Mid_Premium,compacto_grande
3793,1200,Gasolina,2000.0,160000,98.09813084112147,False,Andalucía,Standard,compacto_pequeno
3794,17900,Gasolina,2019.0,7500,120.0,True,Comunidad_Valenciana,Standard,otro
3795,2600,Diésel,2003.0,95000,116.09283819628648,False,Catalunya,Low_Cost,compacto_grande
3797,5500,Diésel,2008.0,237000,90.0,False,Comunidad_Valenciana,Standard,otro
3798,3600,Gasolina,2004.0,150000,170.0,True,Cantabria,Mid_Premium,otro
3800,21000,Diésel,2017.0,68000,136.0,False,Andalucía,Premium,compacto_pequeno
3801,7500,Diésel,2007.0,149000,105.0,False,Catalunya,Premium,compacto_grande
3802,16900,Gasolina,2017.0,45900,102.0,True,Andalucía,Mid_Premium,compacto_pequeno
3803,26990,Diésel,2016.0,67000,150.0,True,Andalucía,Premium,suv_pequeno
3804,16700,Diésel,2016.0,89416,150.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
3805,29765,Diésel,2020.0,2,150.0,True,Principado_de_Asturias,Standard,otro
3806,9000,Gasolina,2014.0,63000,130.0,True,Galicia,Standard,compacto_grande
3807,10995,Gasolina,2018.0,18000,95.0,True,Islas_Baleares,Low_Cost,compacto_pequeno
3808,7900,Diésel,2018.0,7000,80.0,True,País_Vasco,Standard,otro
3810,13800,Diésel,2007.0,178000,190.0,True,Comunidad_Valenciana,Premium,suv_grande
3811,4900,Diésel,2007.0,192000,136.0,False,Castilla_y_León,Standard,sedan_grande
3812,4500,Diésel,2008.0,160000,114.16666666666669,False,Canarias,Standard,suv_grande
3813,14900,Diésel,2011.0,95483,136.0,True,Andalucía,Premium,sedan_pequeno
3814,7400,Diésel,2012.0,170000,92.0,True,País_Vasco,Standard,compacto_grande
3815,2999,Diésel,2006.0,314000,90.0,True,Castilla_y_León,Standard,otro
3816,6700,Diésel,2006.0,254000,185.0,False,Andalucía,Mid_Premium,suv_grande
3817,9490,Híbrido,2014.0,74000,136.0,True,Canarias,Mid_Premium,compacto_grande
3818,29900,Diésel,2016.0,80000,190.0,False,Galicia,Premium,otro
3821,7800,Gasolina,2007.0,41000,120.0,False,Catalunya,Mid_Premium,compacto_pequeno
3822,16900,Gasolina,2019.0,100,120.0,True,Comunidad_Valenciana,Standard,compacto_grande
3823,15500,Diésel,2015.0,124700,150.0,True,Comunidad_de_Madrid,Standard,suv_grande
3824,16000,Gasolina,2014.0,53000,184.0,False,Castilla_y_León,Mid_Premium,compacto_pequeno
3825,14490,Híbrido,2018.0,97000,136.0,True,Andalucía,Mid_Premium,compacto_grande
3826,24900,Diésel,2020.0,25,131.0,True,Galicia,Standard,sedan_grande
3828,19900,Diésel,2016.0,178000,190.0,True,Catalunya,Premium,sedan_grande
3829,11800,Gasolina,2018.0,27055,95.0,True,Andalucía,Mid_Premium,compacto_pequeno
3830,11750,Diésel,2016.0,50000,110.0,True,Catalunya,Standard,compacto_grande
3831,8800,Gasolina,2016.0,47800,90.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
3832,17900,Gasolina,2020.0,2900,115.0,True,Canarias,Standard,suv_pequeno
3833,8900,Diésel,2014.0,89000,92.0,True,Andalucía,Standard,compacto_grande
3834,1900,Diésel,2006.0,210500,105.0,False,Comunidad_Valenciana,Standard,suv_grande
3835,3200,Gasolina,2006.0,230000,140.375,False,Principado_de_Asturias,Standard,compacto_grande
3836,5980,Gasolina,2016.0,53000,82.0,True,Canarias,Standard,compacto_pequeno
3837,25500,Diésel,2018.0,44367,130.0,True,Comunidad_Valenciana,Standard,suv_grande
3838,20500,Diésel,2016.0,89000,136.0,True,Andalucía,Premium,compacto_pequeno
3839,7000,Diésel,2009.0,165000,150.0,False,Comunidad_de_Madrid,Low_Cost,otro
3840,3500,Diésel,2009.0,198000,116.67323943661972,False,Navarra,Standard,compacto_grande
3841,6790,Diésel,2015.0,161000,75.0,True,Aragón,Standard,compacto_pequeno
3842,27000,Diésel,2017.0,87000,177.0,False,Galicia,Premium,compacto_pequeno
3844,6500,Diésel,2009.0,169500,136.0,True,Castilla_y_León,Mid_Premium,otro
3845,5400,Diésel,2010.0,242000,150.0,False,Catalunya,Mid_Premium,sedan_grande
3846,13800,Diésel,2016.0,40000,136.0,True,Aragón,Low_Cost,sedan_grande
3847,14500,Diésel,2020.0,5,102.0,True,Andalucía,Standard,sedan_pequeno
3848,12500,Gasolina,2015.0,29300,110.0,True,Catalunya,Standard,compacto_grande
3849,25600,Diésel,2020.0,6990,120.0,True,Comunidad_de_Madrid,Standard,otro
3850,14490,Gasolina,2016.0,29000,132.0,True,Comunidad_de_Madrid,Mid_Premium,suv_grande
